"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"Gruppe_Allgemein";"COMM1_Sch_IG";"COMM2_Sch_IG";"COMM3_Sch_IG";"COMM4_Sch_IG";"COMM5_Sch_IG";"COMM6_Sch_IG";"COMM7_Sch_IG";"OE2_Sch_IG";"CSE2_Sch_IG";"Int_Sch_IG";"PL_Sch_IG";"VUEIC1_Sch_IG";"VUEIC2_Sch_IG";"Alter_Sch_IG";"Ausbildung_Sch_IG";"Familie_Sch_IG";"HBJUB";"TK";"GH";"FB";"TW";"Insta";"NG";"SV";"IA";"ZA";"Google";"Sonstiges";"Sonstiges_Text";"UserCode_1_Sch_IG";"UserCode_2_Sch_IG";"UserCode_3_Sch_IG";"UserCode_4_Sch_IG";"COMM1_Ang_IG";"COMM2_Ang_IG";"COMM3_Ang_IG";"COMM4_Ang_IG";"COMM5_Ang_IG";"COMM6_Ang_IG";"COMM7_Ang_IG";"OE2_Ang_IG";"CSE2_Ang_IG";"Int_Ang_IG";"PL_Ang_IG";"VUE1_Ang_IG";"VUE2_Ang_IG";"Alter_Ang_IG";"Ausbildung_Ang_IG";"Familie_Ang_IG";"HBJUB_Ang_IG";"TK_Ang_IG";"GH_Ang_IG";"FB_Ang_IG";"TW_Ang_IG";"Insta_Ang_IG";"NG_Ang_IG";"SV_Ang_IG";"IA_Ang_IG";"ZA_Ang_IG";"Google_Ang_IG";"Sonstiges_Ang_IG";"Sonstiges_Text_Ang_IG";"Code_ang_IG1";"Code_ang_IG2";"Code_ang_IG3";"Code_ang_IG_ges";"COMM1_MA_IG";"COMM2_MA_IG";"COMM3_MA_IG";"COMM4_MA_IG";"COMM5_MA_IG";"OE2_MA_IG";"SE_MA_IG";"Int_MA_IG";"PL_MA_IG";"Zufr1_MA_IG";"Zufr2_MA_IG";"Zufr3_MA_IG";"Geschlecht_MA_IG";"Alter_MA_IG";"Ausbildung_MA_IG";"Familie_MA_IG";"HBJUB_MA_IG";"TK_MA_IG";"GH_MA_IG";"FB_MA_IG";"TW_MA_IG";"Insta_MA_IG";"NG_MA_IG";"SV_MA_IG";"IA_MA_IG";"ZA_MA_IG";"Google_MA_IG";"Sonstiges_MA_IG";"Sonstiges_Text_MA_IG";"UserCode_1_MA_IG";"UserCode_2_MA_IG";"UserCode_3_MA_IG";"UserCode_4_MA_IG";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"tic"
"243";"0";"0";"22";"7283849";"-77";"158";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283849";"1";"0";"0";"-77";"-77";"f9f2e26a595fa00930a56e945b2be3e5";"1";"0";"1678092654";"2023-03-06 08:50:54";"2023-03-06 08:53:44";"0000-00-00 00:00:00";"-66"
"245";"0";"0";"22";"7283860";"-77";"43";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"0";"5";"5";"5";"5";"5";"5";"5";"6";"6";"5";"5";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1";"https://www.aerzteblatt.de/archiv/230097/TeamBaby-Kommunikation-in-der-Geburtshilfe";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859,7283860,7283860";"0";"0";"0";"-77";"-77";"fb50c004fe4190d4c86b1687e6367fcf";"1";"0";"1678095317";"2023-03-06 09:35:17";"2023-03-06 09:48:05";"0000-00-00 00:00:00";"-66"
"246";"0";"0";"22";"7283861";"-77";"101";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"4";"5";"4";"5";"4";"6";"5";"6";"5";"4";"4";"4";"2";"28";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"-99";"Mi";"To";"11";"Mito11";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1";"https://l.instagram.com/";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859,7283860,7283861";"1";"0";"0";"-77";"-77";"f22f9d0b8fff7dfd79c594c153adac6e";"1";"0";"1678108631";"2023-03-06 13:17:11";"2023-03-06 13:19:50";"0000-00-00 00:00:00";"ec2b38daccb44e075abddcc5e4ef97ae"
"248";"0";"0";"22";"7283841";"-77";"579";"-66";"1";"3";"2";"4";"4";"3";"4";"5";"5";"2";"5";"4";"3";"3";"31";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Ärzteblatt";"Mo";"Jo";"24";"Mojo24";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15";"https://constructor.university/";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"0";"0";"-77";"-77";"f9b31dcc3ff809a793b3b389a945f5f8";"1";"0";"1678118248";"2023-03-06 15:57:28";"2023-03-06 16:08:30";"0000-00-00 00:00:00";"04deb4363cdc9a5587ccebfc403dea41"
"251";"0";"0";"22";"7283841";"-77";"120";"-66";"1";"4";"3";"4";"4";"5";"4";"6";"5";"4";"5";"3";"4";"1";"36";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"EL";"HE";"21";"ELHE21";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 12; SM-A315F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36 EdgA/110.0.1587.54";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"0";"0";"-77";"-77";"2866b0f4106364cbaf8d0feec50e8303";"1";"0";"1678178670";"2023-03-07 08:44:30";"2023-03-07 08:47:21";"0000-00-00 00:00:00";"085ea82798b1ac8f8f63a6207456f028"
"254";"0";"0";"22";"7283841";"-77";"375";"-66";"1";"5";"5";"5";"3";"2";"6";"2";"5";"2";"6";"2";"0";"2";"31";"3";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Ir";"Vo";"6";"IrVo06";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 11; SM-A505FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"79c0cf77e0537047021687b269f03492";"1";"0";"1678226071";"2023-03-07 21:54:31";"2023-03-07 22:02:29";"0000-00-00 00:00:00";"db31d1003aed13314d6b9934e5cc8c3b"
"255";"0";"0";"22";"7283840";"-77";"10";"-66";"1";"3";"5";"4";"4";"5";"4";"4";"4";"4";"4";"0";"0";"0";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 10; BLA-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (Ecosia android@101.0.4951.41)";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840";"0";"0";"0";"-77";"-77";"de72a4a8d87d88660bf3523d3e1b758c";"1";"0";"1678244630";"2023-03-08 03:03:50";"2023-03-08 03:05:31";"0000-00-00 00:00:00";"-66"
"256";"0";"0";"22";"7283839";"-77";"27";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (Ecosia android@101.0.4951.41)";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"0";"0";"0";"-77";"-77";"e9ecbdd3c968e723e8ca61ef13adce99";"1";"0";"1678250473";"2023-03-08 04:41:13";"2023-03-08 04:41:45";"0000-00-00 00:00:00";"-66"
"257";"0";"0";"22";"7283861";"-77";"78";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"6";"6";"6";"5";"4";"6";"6";"6";"6";"6";"6";"6";"2";"46";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"-99";"Ur";"Ri";"18";"Urri18";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/253.2.513328941 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859,7283860,7283861";"1";"0";"0";"-77";"-77";"c0c2417fbd1a625c2ebc9c058462dc8b";"1";"0";"1678270271";"2023-03-08 10:11:11";"2023-03-08 10:13:23";"0000-00-00 00:00:00";"4934e3e73f1ed63a28b918d3f9802e2c"
"259";"0";"0";"22";"7283841";"-77";"192";"-66";"1";"2";"5";"6";"3";"4";"6";"4";"6";"5";"5";"3";"1";"6";"31";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"An";"Di";"15";"AnDi15";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; IN2013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"0";"0";"-77";"-77";"a7af8064eede1e8e1e824a381b33a6bd";"1";"0";"1678320607";"2023-03-09 00:10:07";"2023-03-09 00:14:15";"0000-00-00 00:00:00";"4a6caa9f523a153d6e8e9439e28ce011"
"260";"0";"0";"22";"7283839";"-77";"5";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63";"https://constructor.university/";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"1";"1";"0";"-77";"-77";"a73f49baba27256983d177c67b4bf593";"1";"0";"1678342738";"2023-03-09 06:18:58";"2023-03-09 06:19:06";"0000-00-00 00:00:00";"-66"
"261";"0";"0";"22";"7283839";"-77";"36";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"1";"1";"0";"-77";"-77";"d23c2e42c5e440bda71334dfa6d8396d";"1";"0";"1678344394";"2023-03-09 06:46:34";"2023-03-09 06:47:13";"0000-00-00 00:00:00";"-66"
"262";"0";"0";"22";"7283841";"-77";"210";"-66";"1";"5";"5";"5";"4";"5";"0";"4";"5";"5";"4";"3";"4";"5";"29";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"pe";"ge";"29";"pege29";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Android 12; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"0";"0";"-77";"-77";"b5b44b85d817b6945ca35630dd2eca51";"1";"0";"1678348201";"2023-03-09 07:50:01";"2023-03-09 07:54:23";"0000-00-00 00:00:00";"d7b72a6fac6204000923db5bc6b93d31"
"263";"0";"0";"22";"7283839";"-77";"23";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 10; Mi 9 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"android-app://com.google.android.googlequicksearchbox/";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"1";"0";"0";"-77";"-77";"4bfaf229be0ba11e771a45cd26f9a533";"1";"0";"1678354381";"2023-03-09 09:33:01";"2023-03-09 09:33:28";"0000-00-00 00:00:00";"-66"
"264";"0";"0";"22";"7283841";"-77";"230";"-66";"1";"4";"5";"2";"2";"4";"4";"4";"4";"3";"3";"3";"5";"3";"33";"2";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"KA";"AL";"23";"KAAL23";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"72859cfe0ed686a5fd907aa5ac8f9644";"1";"0";"1678356017";"2023-03-09 10:00:17";"2023-03-09 10:05:02";"0000-00-00 00:00:00";"3ce3aa849be2cc4b556c7d68f6d4371c"
"265";"0";"0";"22";"7283841";"-77";"534";"-66";"1";"5";"2";"5";"5";"6";"6";"6";"5";"2";"6";"5";"3";"5";"30";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Pa";"Ha";"20";"Paha20";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 9; ANE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"1";"0";"-77";"-77";"d15f0eb0b46b102d7d20d3e5ff790de2";"1";"0";"1678356450";"2023-03-09 10:07:30";"2023-03-09 10:17:43";"0000-00-00 00:00:00";"16af208c628270a93c7884dbd5ceba46"
"266";"0";"0";"22";"7283841";"-77";"211";"-66";"1";"3";"3";"5";"4";"3";"3";"4";"6";"4";"5";"5";"1";"3";"33";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"So";"St";"18";"Sost18";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"0";"0";"-77";"-77";"1da77eba0c86fc47620e20f95490b447";"1";"0";"1678372040";"2023-03-09 14:27:20";"2023-03-09 14:31:42";"0000-00-00 00:00:00";"e3469f7364b4d2edff18a457d1902dff"
"267";"0";"0";"22";"7283841";"-77";"117";"-66";"1";"4";"4";"4";"5";"4";"5";"4";"5";"3";"5";"4";"1";"1";"31";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Ch";"Ri";"31";"ChRi31";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"0";"0";"-77";"-77";"448b14f7d3653bebe384ac76d1b9774c";"1";"0";"1678377177";"2023-03-09 15:52:57";"2023-03-09 15:55:44";"0000-00-00 00:00:00";"65cd81a840fe53735aa8f9a161bd9d21"
"268";"0";"0";"22";"7283839";"-77";"5";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"0";"0";"0";"-77";"-77";"c12694686a946819a4946e39e0c77977";"1";"0";"1678404519";"2023-03-09 23:28:39";"2023-03-09 23:28:47";"0000-00-00 00:00:00";"-66"
